id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
c0ed4fe5-3e71-486e-92f5-9d2f7c49e0b2,Brayan Azevedo,1964-10-28,495.448.052-49,31455-773,da Luz da Praia,PA,Brasil,F,81 8098-4025,49544805249@exemplo.com.br,2025-09-01
39bc3af1-c842-459d-80bf-14ad7b2ea3f6,Cecilia Monteiro,1979-10-16,266.854.671-60,74340337,Mendonça de Martins,MT,Brasil,M,(031) 1281-0049,26685467160@exemplo.com.br,2024-12-04
e4e19ebb-534a-47c5-8545-ce2bb12220a5,Julia Pimenta,1968-07-26,980.050.477-09,64887-047,Moreira de Abreu,BA,Brasil,M,51 4226 8103,98005047709@exemplo.com.br,2025-01-19
cc1dc170-a0e0-4bb4-86cc-5885d936923c,Breno da Mata,1947-01-06,210.867.325-89,01528-154,Farias da Mata,RJ,Brasil,M,(041) 8629 2582,21086732589@exemplo.com.br,2025-11-08
fb9fa571-733d-4ebb-8944-884553e8bc62,Alexia Rezende,1999-04-02,039.767.489-59,93200-701,Melo Verde,PE,Brasil,M,+55 (031) 1676 7263,03976748959@exemplo.com.br,2025-04-03
f4009026-d953-43c0-9a2e-e66b9e30419c,Asafe da Mata,1986-08-24,974.123.757-86,15073-315,Gonçalves,RN,Brasil,F,11 1422-2426,97412375786@exemplo.com.br,2024-10-23
9cfcdb44-d0d1-4e90-8d65-35a94fe17a99,Gustavo Henrique Correia,1979-01-07,267.126.709-10,77128988,da Rocha do Amparo,PR,Brasil,M,61 1289-9130,26712670910@exemplo.com.br,2024-09-18
733d9f50-6dec-4bbf-80ba-7acf9517b3ee,Sra. Luiza Nascimento,1976-12-06,043.806.741-21,09037779,Nunes,PA,Brasil,F,(031) 4732-0219,04380674121@exemplo.com.br,2024-01-02
2f8bb4bc-c02d-480a-9a4a-dcd76ade1314,Lavínia Aragão,1963-10-28,074.609.135-17,41349-630,da Mota,PR,Brasil,M,(071) 2118-6988,07460913517@exemplo.com.br,2024-05-24
f129ffb9-224a-4ad1-a3ac-f499317762f2,Lucas Cunha,1984-01-30,473.524.173-74,79394860,Duarte,TO,Brasil,M,+55 (041) 5773-8347,47352417374@exemplo.com.br,2024-06-02
8daaf2c9-425a-40e1-ae56-33cb06e15f2d,Noah Melo,1957-09-27,451.276.028-50,37878-037,Farias Paulista,RO,Brasil,F,(061) 0787-2765,45127602850@exemplo.com.br,2024-03-18
dd56055e-a96a-4831-b1af-cc68eb257ef9,Ravi Lucca da Costa,1936-02-20,947.043.236-64,13484-151,Silveira,SP,Brasil,F,+55 21 5575 1944,94704323664@exemplo.com.br,2025-04-23
24f7ac13-351c-4225-8cf6-4f80bd400279,Thiago Araújo,1976-06-30,735.946.029-94,02472966,Machado da Mata,SE,Brasil,F,0500-456-9139,73594602994@exemplo.com.br,2024-01-12
e23d04b6-27fb-47ad-b57c-24e204878ef8,Bruno Ribeiro,1964-04-29,937.839.501-97,81462-600,Sampaio,BA,Brasil,M,41 5133 1109,93783950197@exemplo.com.br,2025-08-20
92ec4b88-f91b-4662-859e-7d74ad0a5f5c,Ísis Araújo,1992-04-15,998.782.618-04,78634223,Mendonça,MA,Brasil,F,0800-079-6982,99878261804@exemplo.com.br,2024-04-03
c1b91fcf-962a-469b-b06e-3466ecd10254,Benicio Nogueira,2004-08-09,201.040.527-81,60891-929,Fonseca,PR,Brasil,F,+55 81 4044 4757,20104052781@exemplo.com.br,2025-03-19
51a47455-7cc9-48ad-90a1-7eba9a6b4005,Alícia da Paz,1986-02-22,480.324.839-15,05752939,Porto de Farias,DF,Brasil,F,51 7158 2751,48032483915@exemplo.com.br,2025-05-31
beb82a74-1e59-432f-8a2f-e5b7326d00c4,Sr. Cauã Machado,1942-04-29,680.227.213-24,51178-443,da Mata de Correia,AL,Brasil,F,(051) 5448 3408,68022721324@exemplo.com.br,2024-04-13
6eef17f9-6a8e-463b-85df-a02cbf8e5762,Emilly Correia,1951-01-21,359.183.834-35,14146-778,Fernandes Verde,ES,Brasil,M,+55 41 9544-8997,35918383435@exemplo.com.br,2025-10-31
b5170f66-2889-4ea9-aa4e-f81d1e5a7efe,Srta. Antonella Rezende,1988-03-23,906.468.713-87,62312-209,Câmara,TO,Brasil,F,(084) 4414 7234,90646871387@exemplo.com.br,2024-02-10
f4f03380-abb8-4644-b676-a3680213d683,Emanuelly da Luz,1938-08-03,105.607.793-77,85346-827,da Paz,MG,Brasil,M,71 0353-5268,10560779377@exemplo.com.br,2024-09-03
4f7d6b5e-cdcd-4c17-991d-5cd4e69c064d,Marcela Casa Grande,1950-04-04,621.562.330-22,65414657,Sá,MA,Brasil,M,+55 (081) 3312 0810,62156233022@exemplo.com.br,2025-03-03
08f8a33c-1b93-4998-8400-863235ac344a,Nathan Marques,1961-11-18,548.576.866-37,55671807,Rocha do Galho,AC,Brasil,M,+55 (051) 4687-3153,54857686637@exemplo.com.br,2025-06-23
0d756aaa-2906-48d2-ace4-7d26d73eede8,Sr. Gael Henrique Siqueira,1943-07-03,535.570.554-20,01039-297,Fernandes,TO,Brasil,M,+55 (071) 6500 0198,53557055420@exemplo.com.br,2025-01-31
126f3115-9c31-420a-835c-ac442e0516af,Samuel Farias,1957-12-17,084.218.565-89,16063-060,Pires,ES,Brasil,F,+55 21 8354 8280,08421856589@exemplo.com.br,2025-06-20
ec49ddaf-edad-4da3-ba85-edaac7b11d51,Ana Laura Fernandes,1946-11-22,047.134.438-96,41827-428,Dias de Barros,TO,Brasil,F,84 8881 7407,04713443896@exemplo.com.br,2024-05-27
747859be-abb1-4ab3-81d1-6dc04f04dd23,Maria Vitória da Costa,1935-08-22,603.317.804-43,73596182,Fernandes dos Dourados,GO,Brasil,M,(051) 2068 3165,60331780443@exemplo.com.br,2024-09-06
daeb8388-bca0-49fe-99a2-7afb7d9879db,Kaique Rocha,1937-04-16,995.020.628-72,43718112,Moraes Verde,RS,Brasil,F,+55 (051) 9396-0115,99502062872@exemplo.com.br,2024-04-17
bd0af207-1881-45a1-b6f7-eabc0066cd36,Vinicius Vasconcelos,1992-12-02,091.966.282-00,03195-174,Rezende do Sul,AP,Brasil,F,0500-138-3121,09196628200@exemplo.com.br,2024-02-10
873d45d0-25ab-4e50-982d-a54521317a0f,Davi Miguel Gonçalves,1988-10-22,060.749.762-90,23584630,Santos,MT,Brasil,M,71 4276-8490,06074976290@exemplo.com.br,2024-01-27
d702439e-facd-4d70-99a0-6d52a7b1d137,Elisa Mendonça,1957-05-22,795.016.601-59,93899-625,Correia,PR,Brasil,M,41 6327 7698,79501660159@exemplo.com.br,2024-12-31
9f4751da-b0b7-41d4-b55c-21ba6077c877,Sr. Pedro Miguel Sales,1956-04-20,338.623.350-47,81675091,Abreu Paulista,MT,Brasil,F,(081) 2392-2221,33862335047@exemplo.com.br,2024-11-04
4891d7ac-e45c-4e25-81bb-0033d4a02a28,Gabriel da Mata,2004-12-09,032.192.438-33,56763-262,Barbosa de Goiás,SC,Brasil,F,31 8391 7033,03219243833@exemplo.com.br,2025-01-29
5f1f85d0-653f-4c79-b9b6-f926f5ccd512,Isabela Moraes,1976-06-30,829.288.437-14,71789-631,Abreu,MG,Brasil,M,11 1604-9198,82928843714@exemplo.com.br,2025-08-04
4c36bd34-d1c1-46fc-a3ab-04d063a4f35d,Sra. Ester Farias,2005-08-29,267.975.644-83,51094-520,da Rocha,BA,Brasil,M,21 2752-5485,26797564483@exemplo.com.br,2024-12-10
fe939b3f-2334-42dc-a4c4-eaac2e780c43,Kaique Monteiro,1992-11-19,423.169.967-16,69820748,Cirino,MS,Brasil,F,71 1950-4031,42316996716@exemplo.com.br,2025-10-25
3ac37b8c-cd3e-4bf7-afeb-ee1194778302,Sr. Liam Montenegro,2003-04-26,025.793.090-94,93475-760,Freitas do Sul,MA,Brasil,M,+55 (071) 2865-1784,02579309094@exemplo.com.br,2024-06-10
193b82bc-78d2-43f5-9074-22d112e2a0c7,Sr. José Pedro Oliveira,1969-04-20,051.479.794-86,31612-867,Albuquerque,PA,Brasil,F,+55 81 8981 4448,05147979486@exemplo.com.br,2024-02-17
3fd44e06-1dcd-4df5-a043-7fd74b1da375,Cecília Rodrigues,2002-08-29,998.501.202-94,54884-116,Rezende,DF,Brasil,F,(084) 8043-0038,99850120294@exemplo.com.br,2025-10-02
df2d2b9b-a31d-4544-917b-d61d118f68cc,Beatriz Marques,1980-09-21,431.490.621-01,50502025,Leão,SP,Brasil,F,84 9622 0095,43149062101@exemplo.com.br,2024-12-14
040370a9-fa2a-44d6-8ed5-32ff3dfff994,Dr. Mathias Sousa,1972-06-27,326.642.519-49,59961107,da Cruz,MG,Brasil,M,51 0797 1112,32664251949@exemplo.com.br,2024-10-31
8b2dba86-172f-4a07-937b-2ffe61044a3d,Theo Farias,1958-12-19,768.493.980-58,66507-204,Machado,PB,Brasil,M,31 2965 3269,76849398058@exemplo.com.br,2024-12-10
e50dffc7-e700-4531-894c-9adba0a942f3,Sr. Dom Moura,1947-04-16,004.611.154-88,42455743,Sales,RR,Brasil,M,+55 61 3541-8742,00461115488@exemplo.com.br,2024-02-13
20da3e34-cb24-4c8b-80c3-a947bf5edd35,Yan Teixeira,1960-10-31,217.445.626-97,16533547,Barros das Pedras,SP,Brasil,M,+55 71 6685 9249,21744562697@exemplo.com.br,2024-01-02
dbb92aff-47b8-439f-8ebb-95b46173e49e,Antônio da Rocha,1998-07-08,118.984.488-19,08167-361,Gomes de Barbosa,RO,Brasil,M,+55 (061) 9795-0644,11898448819@exemplo.com.br,2023-11-23
ee9446df-4e58-4da5-97fd-50c75b59d5b8,Clara Duarte,2006-01-19,051.334.447-13,47678301,Monteiro Grande,GO,Brasil,F,61 4301-4901,05133444713@exemplo.com.br,2025-04-04
052fc2aa-8351-49d9-bffd-89abeb2de8c2,Enrico Ramos,1956-12-28,252.841.191-36,33996-915,Almeida,AL,Brasil,M,11 3184 6662,25284119136@exemplo.com.br,2025-03-22
686b96b6-5617-4e87-b2b2-95be979c3718,Liz Melo,1993-11-23,979.724.651-76,11781163,Monteiro do Amparo,PA,Brasil,F,+55 (081) 9911-6167,97972465176@exemplo.com.br,2023-12-25
cb4a0d62-5651-4a20-bf96-996975ad2b58,Maria Luísa Barbosa,1960-05-17,610.932.257-40,37773-030,Ramos de Farias,PI,Brasil,M,+55 11 9903 4732,61093225740@exemplo.com.br,2025-04-05
7315dcbb-3afe-4937-a591-7144525a2663,Daniela Araújo,1952-08-16,689.617.441-28,57535205,Pinto de Barbosa,CE,Brasil,M,+55 51 1718 5053,68961744128@exemplo.com.br,2024-11-15
3cc10690-a113-45b0-9520-50fd31f43c36,Dr. Luiz Henrique Teixeira,1953-05-04,921.663.318-38,30475535,Teixeira da Serra,MA,Brasil,M,0800-577-6576,92166331838@exemplo.com.br,2025-07-24
467ae079-b779-43e1-ab07-7ed7c1b84299,Isabella Aparecida,2000-02-11,480.345.279-56,15326-778,Silva,AL,Brasil,M,51 6078 9618,48034527956@exemplo.com.br,2024-02-14
3fbddab2-5519-4da4-84f0-54df41d00f84,Maria Isis Gomes,1942-07-25,639.519.565-91,94725-542,Viana,MG,Brasil,F,+55 (071) 3736-1124,63951956591@exemplo.com.br,2025-08-21
8495f1b9-38bf-4819-896f-71f1eaf4eeeb,Ravi Lucca Gomes,1944-02-23,876.652.639-26,54833194,Pereira,MT,Brasil,F,0900 638 0051,87665263926@exemplo.com.br,2025-07-04
3b1e7417-2cfd-4ab4-b779-b881ba52317c,Ryan Melo,1980-01-12,683.291.454-52,83209-494,Garcia,MA,Brasil,M,+55 (071) 7348-9351,68329145452@exemplo.com.br,2025-07-08
33594f7b-7db8-4062-982c-9434c6b44b78,Nathan Leão,1995-07-26,585.409.070-84,54468551,Cirino,AC,Brasil,M,71 7349-6052,58540907084@exemplo.com.br,2024-02-01
c57b340b-1937-4d0c-80f5-7ac0f42250c8,Arthur Miguel Santos,1976-09-05,752.070.830-92,76624480,Silva do Norte,RJ,Brasil,M,(084) 6504-3493,75207083092@exemplo.com.br,2024-01-09
eb52e8f4-39bd-481a-8ec3-75e7c06b27f6,Dra. Lívia Fernandes,1981-07-17,384.188.512-43,42792482,Rocha,AP,Brasil,M,31 7812 7448,38418851243@exemplo.com.br,2023-11-15
80fe16d3-1184-4435-a31c-c7221b64a855,Ravi Peixoto,1944-02-11,391.864.693-06,49043273,da Luz,SE,Brasil,F,(021) 1535 3163,39186469306@exemplo.com.br,2024-01-22
24fd0d87-910b-46e3-b8bb-86029a21f84c,Olivia Ferreira,1938-11-21,054.169.440-51,12978597,Pereira Verde,SP,Brasil,M,41 6246-5804,05416944051@exemplo.com.br,2025-06-03
383f401e-7caa-4f6e-955e-b98fdfad03a1,Dra. Beatriz Araújo,1975-04-28,062.585.662-77,39080-677,Jesus,TO,Brasil,F,71 4284 5815,06258566277@exemplo.com.br,2024-07-06
e2bb76f8-ba81-4352-bd92-2ba130115afa,Sarah Abreu,2007-06-17,592.033.569-31,62085-094,Sousa de Vargas,SE,Brasil,M,+55 (061) 9506 0726,59203356931@exemplo.com.br,2025-06-01
e5fd0a91-7bb7-4296-800b-4bb3419cddf6,Dr. Anthony Gabriel Siqueira,1976-01-24,702.503.523-04,77615114,Cunha,ES,Brasil,M,71 6986 5541,70250352304@exemplo.com.br,2025-09-08
3c590f96-6163-4261-9260-aed2d8fa0de1,Luiz Miguel Caldeira,1998-06-19,757.445.433-88,23988-152,Aragão,SC,Brasil,M,+55 11 3296 7844,75744543388@exemplo.com.br,2025-09-28
00f8f8aa-017a-4748-94b5-117a21cd7800,Dr. Bernardo Novais,1950-11-22,888.864.089-90,47665531,Ferreira,MT,Brasil,M,+55 21 5750 2953,88886408990@exemplo.com.br,2025-11-01
3eb25e76-aca6-4083-a14e-94c2fc02f0a5,Marina Pimenta,1958-10-15,448.751.476-22,99241-927,Caldeira do Campo,MG,Brasil,M,+55 84 0136 0232,44875147622@exemplo.com.br,2025-08-23
0127d426-59c0-4ac7-9297-bcf896a70372,Juan Barros,1989-02-14,690.139.549-64,45567-237,Rodrigues de Silveira,AP,Brasil,F,(011) 7719-0706,69013954964@exemplo.com.br,2023-12-22
b1582121-9f90-4d40-856a-fa3f948706d9,Rebeca Barbosa,1949-12-09,251.608.891-58,16325409,Barros de Vargas,AC,Brasil,M,+55 71 2081-8605,25160889158@exemplo.com.br,2024-12-30
f9a277b1-f440-4dbd-b2b0-3c9e2adf1b52,Stella Mendonça,1986-09-09,394.639.695-77,93829-770,Gonçalves Paulista,GO,Brasil,F,(071) 7210 4901,39463969577@exemplo.com.br,2025-07-01
7c5c45b3-17ed-40f9-be2f-657aa151ebe3,Sr. Enrico Machado,1963-09-06,988.505.015-23,23757524,Costa de Aparecida,SP,Brasil,F,+55 (071) 5395-5249,98850501523@exemplo.com.br,2024-08-08
895c26cf-4cb3-4db8-b800-91447fe73e42,Brenda Macedo,1983-10-01,114.550.019-88,45955053,Câmara,MG,Brasil,M,+55 (031) 4584-7804,11455001988@exemplo.com.br,2025-08-05
6deb4eb5-67c3-4c11-8370-006b8b3dad39,Kevin Pimenta,1979-04-07,971.306.848-29,08322163,Cassiano do Norte,RJ,Brasil,F,+55 (051) 5117 1651,97130684829@exemplo.com.br,2025-03-15
83f268b5-b2e8-42d2-b53f-e151ee34cd65,Bruna Lima,1953-12-01,559.578.036-67,74039-789,Garcia de Sá,PA,Brasil,F,61 3775 6029,55957803667@exemplo.com.br,2024-02-11
2a2ceea2-0fe8-4893-8a0e-f57cea71cb22,Vinícius Cassiano,1993-07-15,747.850.022-66,79972-943,Camargo das Pedras,AC,Brasil,F,(041) 5917-9642,74785002266@exemplo.com.br,2024-10-18
4b42f397-5a63-4cb3-b5cf-4f65b538ddac,Maria Cardoso,1972-09-22,476.048.141-34,68014-163,Fonseca,SC,Brasil,F,(021) 1680-3534,47604814134@exemplo.com.br,2024-11-12
fe286ebe-49dc-4a23-89fe-843602e5ddec,Léo da Rosa,1981-02-20,245.588.857-01,04723-291,Pires,RJ,Brasil,M,+55 (084) 5752 7823,24558885701@exemplo.com.br,2025-07-08
1e12f7c0-adb3-4e90-b6fc-2b129e207db4,Catarina Andrade,1975-04-14,416.748.198-80,50828302,Farias,ES,Brasil,M,11 3198-4276,41674819880@exemplo.com.br,2024-07-27
f464ac3f-5813-40b6-973d-466ad32a762f,Mariah Sales,1976-02-27,068.176.584-21,29381-187,Nunes da Praia,AM,Brasil,M,+55 31 1840-3978,06817658421@exemplo.com.br,2025-09-18
43105d78-5ff0-46f4-a280-d2adea2b1b39,José Pedro Costela,1968-12-01,408.079.864-71,13330775,Moreira,MA,Brasil,F,(084) 4784 2248,40807986471@exemplo.com.br,2024-07-07
d0624faa-e830-4c34-ad3e-91f3e45d0777,Murilo Souza,1937-05-21,496.390.870-55,40575-911,Vargas,SP,Brasil,F,0500 761 4468,49639087055@exemplo.com.br,2024-04-09
76eae453-1b7d-4259-97f0-a000a1e12480,Larissa Dias,1994-08-30,506.070.709-29,61905-434,Ribeiro de Caldeira,AL,Brasil,M,+55 61 3930-5865,50607070929@exemplo.com.br,2025-08-24
7ea73a4a-e4e5-462e-bb98-4547c3c6c56e,Davi Lucas da Cruz,1935-08-03,733.563.860-59,68651657,Cavalcanti de Goiás,RR,Brasil,M,61 8032-6160,73356386059@exemplo.com.br,2025-05-09
10d3ec87-4d6a-4185-bda0-8d3ecc2c1c8b,Vinicius Azevedo,1993-08-19,080.963.710-87,45551393,Camargo Verde,PR,Brasil,F,84 7638-1385,08096371087@exemplo.com.br,2024-07-13
13d4c72c-064e-4529-a09d-402ccf1e41a9,Mateus Cassiano,1956-02-29,288.851.956-20,20368-025,Jesus,MG,Brasil,F,0800 720 2563,28885195620@exemplo.com.br,2024-12-05
2d4cd650-6f0f-4a58-b324-b361e640690c,João Lucas Nascimento,1943-03-28,784.977.243-18,97685749,Marques do Amparo,DF,Brasil,F,21 3261 7592,78497724318@exemplo.com.br,2024-07-13
e2854752-8f2e-4548-9825-87b19fdfb5d5,Dr. Rafael Fonseca,1973-11-23,032.888.089-85,62215704,Cunha,TO,Brasil,M,+55 (081) 2536 7217,03288808985@exemplo.com.br,2025-02-10
1d11b09d-55a6-4c29-8229-da55727f06f1,Eloah Cirino,2007-04-19,140.720.015-88,58735-729,Machado,AL,Brasil,F,(041) 4943 7164,14072001588@exemplo.com.br,2023-12-19
3a3b8ec6-0e32-4abf-bcd8-8a959513fc1a,Srta. Julia Novais,1945-08-17,690.364.152-07,93195948,Ferreira do Sul,RJ,Brasil,F,81 6168 9913,69036415207@exemplo.com.br,2025-04-26
4e8f3394-17e8-4b1b-b4aa-2ebc808785d5,Lara Correia,1939-10-16,254.242.905-25,29014-338,Campos,BA,Brasil,M,+55 (081) 5420-7561,25424290525@exemplo.com.br,2024-10-29
c2c6c200-e123-40ba-9c72-bf32e59ba3b1,Asafe Cunha,1951-08-05,253.695.339-38,11376590,Cavalcanti de Goiás,PR,Brasil,F,+55 81 0469 9617,25369533938@exemplo.com.br,2024-02-19
ae6d3534-562a-4104-a512-092dd6dbd436,Dante da Costa,1987-12-06,060.903.108-26,38494-741,Almeida Grande,RN,Brasil,M,+55 41 7376-2868,06090310826@exemplo.com.br,2024-12-30
5791458b-22b7-478b-8ece-e4f1267a1a26,Lunna Novaes,1950-07-08,281.420.817-72,94215237,Fonseca das Flores,MG,Brasil,M,+55 (031) 4736-1141,28142081772@exemplo.com.br,2025-02-24
43ffcc42-977c-4887-8815-b29dee46ca5b,Isabella da Luz,1947-04-30,285.734.387-55,15264-076,Dias,RS,Brasil,M,(011) 9778 5676,28573438755@exemplo.com.br,2025-06-27
d4b1ae65-0e03-46ef-bbcf-612ffde65f23,Diogo da Paz,1959-01-01,804.643.379-32,44918-911,Cunha,CE,Brasil,M,0900 590 4233,80464337932@exemplo.com.br,2025-05-23
c31770c0-a479-4238-b003-da613990b679,Sr. Vicente da Conceição,1971-09-19,740.518.753-58,52402-848,Alves,AP,Brasil,F,(071) 3617-8902,74051875358@exemplo.com.br,2024-05-30
2627e2a2-85b8-4d61-b94d-7a295e8d3405,Maria Julia Nogueira,1979-02-03,119.066.280-13,45748-513,Costela da Serra,BA,Brasil,M,(041) 9506 1441,11906628013@exemplo.com.br,2024-04-02
5ae2e823-ed6e-43f8-8056-1434b7ed7652,Thiago Cavalcante,1993-03-16,761.883.470-12,47466771,Souza,AM,Brasil,M,+55 81 3732 9876,76188347012@exemplo.com.br,2025-05-31
4a8491fa-9310-4c41-855a-9885bdd79567,Cauã da Costa,1972-01-14,539.167.416-70,14320055,Silva,PR,Brasil,F,+55 (071) 4603-0799,53916741670@exemplo.com.br,2025-08-27
7d493086-5e03-4e7e-b8f0-1e2f5809294b,Laís Teixeira,1936-05-15,890.134.309-83,59982-721,Cunha,PB,Brasil,M,(061) 8953 9924,89013430983@exemplo.com.br,2024-05-18
7e89dd7b-d94c-4835-a927-c3f15b64aabb,Luiz Miguel da Mota,1974-08-04,961.009.405-92,57108-894,Casa Grande das Flores,BA,Brasil,F,+55 71 8324 0930,96100940592@exemplo.com.br,2025-04-29
8e9ea773-2b0f-4b7a-abc7-a76276c06b92,Sarah Cunha,2006-10-05,969.741.714-63,00946254,Nascimento,SE,Brasil,F,+55 61 4385 4631,96974171463@exemplo.com.br,2025-03-09
c9243611-0bd3-41ba-8e72-09ee186d7074,Alexandre Marques,1967-08-13,281.755.231-19,07343-949,Casa Grande de Goiás,PE,Brasil,F,+55 (011) 0475-0757,28175523119@exemplo.com.br,2025-02-03
2b1c0254-2d46-4296-8797-e3202778ba4d,Rodrigo Moraes,1987-08-13,707.625.034-22,47389-850,Dias,SC,Brasil,M,+55 41 7834 7899,70762503422@exemplo.com.br,2025-02-17
46b858b4-8b9e-4e57-8899-2ac04eb3d52a,Ana Cecília Fonseca,2007-08-08,359.798.690-49,44017980,Nunes,SP,Brasil,M,(011) 2231-4578,35979869049@exemplo.com.br,2024-12-03
743cbb55-6b33-4010-b0b6-cf48307dbe9b,Ana Júlia Barros,1972-04-25,685.452.675-64,38258467,Mendes das Flores,MS,Brasil,F,(061) 8339-9171,68545267564@exemplo.com.br,2025-03-11
55a84323-0733-4e25-b88f-efe9c0bc78f7,Stella Ferreira,1991-05-09,517.658.085-13,45809910,Aparecida,RJ,Brasil,M,(061) 7758-6914,51765808513@exemplo.com.br,2025-01-16
60fd70fb-2e58-45db-898a-728b8f41549b,Bernardo Moreira,1976-01-17,197.592.324-47,75015626,Lima do Galho,AM,Brasil,M,+55 (061) 3264 7793,19759232447@exemplo.com.br,2024-03-13
bac4b5a4-d3cc-46b9-839b-9a9d4e31dce3,Allana Cavalcanti,1935-01-29,475.971.909-93,44513551,da Mota,PI,Brasil,M,(011) 8564-4377,47597190993@exemplo.com.br,2025-04-21
d50f42f9-2c47-4e08-8968-94599e2b3f11,Maria Sophia Rodrigues,1982-11-30,948.852.286-25,02913-556,Guerra da Mata,RN,Brasil,F,+55 41 4017-9263,94885228625@exemplo.com.br,2024-11-07
e8a426a7-defa-4e8c-985d-6c48c51d2bdf,Théo Camargo,2007-09-14,202.566.323-97,89610-757,da Mota,RJ,Brasil,M,(051) 7722 4697,20256632397@exemplo.com.br,2024-03-30
bec3c4b2-6ab1-448d-a517-8bb384a44db5,Vitória Moura,1966-01-12,070.119.258-23,69657-360,Pacheco de Minas,GO,Brasil,F,(061) 4641 6103,07011925823@exemplo.com.br,2024-05-22
5ae2fe1b-b5b1-40b0-b669-cae9ed4dd578,Heloisa Barbosa,1997-04-25,453.846.945-01,67227-437,Novais,PI,Brasil,M,+55 21 0938 3219,45384694501@exemplo.com.br,2025-10-24
2a72a10d-0364-45d3-84d2-97183ddc91fc,Sr. Danilo Ribeiro,1972-11-24,839.971.181-82,25428-183,Teixeira,MA,Brasil,F,+55 (051) 0235-6696,83997118182@exemplo.com.br,2024-09-07
2e120580-0aa3-4204-9ced-7b94fe22f3bd,Srta. Raquel Câmara,1975-12-31,629.910.776-59,88454653,Gomes,AP,Brasil,F,0800-541-5432,62991077659@exemplo.com.br,2025-01-12
4dea3080-9cbc-4206-96df-5d47ba0bde9a,Carolina Teixeira,1959-05-09,052.901.221-44,87108616,Andrade,RR,Brasil,M,(081) 4178 2495,05290122144@exemplo.com.br,2025-07-08
a2b899cc-5f78-4f5b-8382-6065cef0aa2c,Enzo Gabriel Abreu,1951-04-18,135.036.646-40,40837-505,Aragão,SC,Brasil,F,21 1656-3834,13503664640@exemplo.com.br,2024-03-04
301a8159-6148-4d01-b592-3084efe0fc15,Ravy Guerra,1996-01-12,423.821.105-18,08984420,Garcia das Flores,AP,Brasil,F,+55 31 5529-0662,42382110518@exemplo.com.br,2023-11-23
33e41978-3eb7-40a7-8300-42fabd7a77fc,Bento Novaes,1978-03-02,103.753.774-18,72816-779,da Cunha de Minas,AM,Brasil,M,(081) 7830 4411,10375377418@exemplo.com.br,2024-06-26
794c792f-196e-43af-850b-acf0ee067931,Dr. Yuri Lima,1959-08-25,308.599.217-65,41238-368,Casa Grande de Minas,PB,Brasil,F,(011) 2554-0961,30859921765@exemplo.com.br,2024-11-11
b9e0ad82-b083-443c-aeb1-20dca40ae508,Maria Eduarda Porto,1948-01-13,151.533.826-13,27683245,Santos dos Dourados,DF,Brasil,F,0800-153-8958,15153382613@exemplo.com.br,2024-04-06
c6879f3b-52a3-4df1-9966-629d09bcf571,Joana Sales,1966-03-17,479.385.662-86,06736796,Almeida Paulista,SP,Brasil,M,11 6415 5193,47938566286@exemplo.com.br,2025-05-03
fd74f672-0f7a-472d-b17f-0dd763f41092,Ana Liz Melo,1974-09-19,381.055.501-38,79364-890,Rocha do Campo,PR,Brasil,M,84 2601-4845,38105550138@exemplo.com.br,2024-07-20
bcc2b605-7137-49aa-91d7-b1ad9636f8b2,Arthur Miguel Siqueira,1977-02-04,304.114.352-32,75229-822,Mendonça,RN,Brasil,F,(084) 8227 3813,30411435232@exemplo.com.br,2025-09-13
ad305642-6e78-4b28-b3a4-6914ce07ca36,Sr. Ravi Lucca da Cunha,1946-07-21,555.408.831-27,88029141,Jesus da Mata,BA,Brasil,F,+55 84 5841-1265,55540883127@exemplo.com.br,2024-06-10
49b80ed1-ee3d-4d92-a975-367913afbecc,Olivia Teixeira,1987-02-24,076.577.021-12,54868-801,Fonseca do Norte,RS,Brasil,F,21 6259 1846,07657702112@exemplo.com.br,2025-08-05
80562539-7fa7-4560-9f34-eb55dae2b17f,Cauã Peixoto,1947-11-02,530.412.643-39,61014126,da Mata das Flores,RN,Brasil,M,+55 51 3442 6827,53041264339@exemplo.com.br,2024-08-09
3bf4a6a5-4f1c-4962-866f-a9ff02e47473,Daniel Leão,1981-05-01,615.246.183-92,10781-756,Almeida do Norte,MG,Brasil,F,0800 060 4421,61524618392@exemplo.com.br,2025-07-31
5a1340a5-f1c2-40cf-96d5-f0ddc18f5831,Lunna Nascimento,1935-04-08,518.787.405-57,74433-018,Freitas dos Dourados,SC,Brasil,F,71 6014-7389,51878740557@exemplo.com.br,2025-08-11
593b70a0-072a-49a3-a1a1-f399d7c06fc3,Anna Liz Casa Grande,2005-04-23,283.779.964-45,64764-176,Viana,MS,Brasil,F,+55 (021) 3575 1227,28377996445@exemplo.com.br,2025-04-02
9788b3cb-bd51-4c29-a229-7b1e26977c01,Ana Lívia Novais,1936-10-14,658.359.217-35,05955764,Aparecida de Melo,RJ,Brasil,M,51 8521 4931,65835921735@exemplo.com.br,2025-09-13
2f1e6204-6cd9-41cd-ae0a-ae84e89c6b48,Maria Julia das Neves,1976-03-27,624.833.220-60,35163-281,Borges,RO,Brasil,M,+55 11 2158 2305,62483322060@exemplo.com.br,2025-01-01
